Surname Name Avg
Surname3357 Name3357 8.22
Surname3358 Name3358 6.10
Surname3359 Name3359 6.28
Surname3361 Name3361 5.70
Surname3363 Name3363 8.58
Surname3365 Name3365 9.04
Surname3366 Name3366 7.64
Surname3367 Name3367 8.46
Surname3370 Name3370 5.64
Surname3374 Name3374 7.22
Surname3378 Name3378 7.46
Surname3382 Name3382 6.06
Surname3384 Name3384 7.80
Surname3385 Name3385 6.92
Surname3389 Name3389 7.00
Surname3390 Name3390 5.42
Surname3391 Name3391 5.02
Surname3392 Name3392 7.58
Surname3393 Name3393 5.58
Surname3394 Name3394 7.50
Surname3395 Name3395 7.74
Surname3397 Name3397 7.56
Surname3399 Name3399 6.46
Surname3401 Name3401 6.76
Surname3403 Name3403 8.86
Surname3404 Name3404 6.64
Surname3406 Name3406 7.32
Surname3407 Name3407 5.64
Surname3408 Name3408 7.70
Surname3410 Name3410 6.28
Surname3411 Name3411 7.34
Surname3412 Name3412 8.04
Surname3413 Name3413 6.28
Surname3414 Name3414 7.80
Surname3415 Name3415 7.18
Surname3416 Name3416 5.52
Surname3417 Name3417 7.10
Surname3418 Name3418 7.58
Surname3419 Name3419 5.12
Surname3420 Name3420 6.18
Surname3421 Name3421 8.04
Surname3422 Name3422 5.46
Surname3427 Name3427 7.40
Surname3429 Name3429 8.92
Surname3432 Name3432 6.24
Surname3434 Name3434 7.28
Surname3436 Name3436 8.16
Surname3437 Name3437 7.58
Surname3439 Name3439 7.28
Surname3440 Name3440 6.82
Surname3442 Name3442 5.12
Surname3444 Name3444 5.82
Surname3446 Name3446 7.44
Surname3447 Name3447 6.98
Surname3448 Name3448 6.64
Surname3451 Name3451 5.52
Surname3452 Name3452 6.88
Surname3455 Name3455 8.28
Surname3456 Name3456 8.32
Surname3457 Name3457 5.46
Surname3458 Name3458 8.04
Surname3459 Name3459 8.02
Surname3462 Name3462 5.18
Surname3465 Name3465 7.82
Surname3466 Name3466 8.26
Surname3467 Name3467 5.52
Surname3469 Name3469 6.52
Surname3470 Name3470 5.84
Surname3471 Name3471 7.22
Surname3473 Name3473 5.58
Surname3474 Name3474 5.18
Surname3476 Name3476 6.12
Surname3478 Name3478 6.86
Surname3481 Name3481 7.34
Surname3483 Name3483 6.66
Surname3484 Name3484 6.36
Surname3485 Name3485 8.52
Surname3486 Name3486 8.46
Surname3487 Name3487 6.12
Surname3488 Name3488 7.38
Surname3490 Name3490 5.42
Surname3491 Name3491 7.90
Surname3493 Name3493 7.46
Surname3497 Name3497 7.86
Surname3498 Name3498 7.12
Surname3499 Name3499 6.94
Surname3500 Name3500 7.86
Surname3503 Name3503 7.10
Surname3507 Name3507 6.74
Surname3508 Name3508 6.70
Surname3509 Name3509 7.16
Surname3511 Name3511 8.34
Surname3514 Name3514 9.04
Surname3515 Name3515 7.04
Surname3516 Name3516 6.70
Surname3518 Name3518 7.70
Surname3519 Name3519 7.74
Surname3522 Name3522 6.10
Surname3523 Name3523 7.86
Surname3524 Name3524 6.80
Surname3525 Name3525 8.92
Surname3526 Name3526 8.32
Surname3534 Name3534 8.92
Surname3536 Name3536 7.34
Surname3538 Name3538 9.04
Surname3540 Name3540 5.64
Surname3542 Name3542 5.66
Surname3548 Name3548 7.98
Surname3549 Name3549 8.92
Surname3551 Name3551 7.00
Surname3552 Name3552 5.12
Surname3554 Name3554 7.50
Surname3555 Name3555 5.36
Surname3556 Name3556 5.24
Surname3557 Name3557 5.18
Surname3558 Name3558 5.70
Surname3560 Name3560 9.04
Surname3564 Name3564 7.34
Surname3568 Name3568 7.44
Surname3572 Name3572 6.50
Surname3573 Name3573 5.88
Surname3575 Name3575 8.10
Surname3576 Name3576 6.92
Surname3577 Name3577 8.34
Surname3578 Name3578 7.28
Surname3579 Name3579 8.26
Surname3580 Name3580 6.22
Surname3581 Name3581 5.68
Surname3585 Name3585 7.68
Surname3589 Name3589 7.64
Surname3590 Name3590 7.50
Surname3591 Name3591 8.80
Surname3593 Name3593 5.08
Surname3594 Name3594 5.52
Surname3595 Name3595 8.98
Surname3599 Name3599 5.24
Surname3602 Name3602 7.98
Surname3603 Name3603 6.70
Surname3604 Name3604 9.34
Surname3606 Name3606 7.92
Surname3607 Name3607 7.10
Surname3608 Name3608 7.16
Surname3609 Name3609 7.52
Surname3612 Name3612 6.96
Surname3613 Name3613 5.48
Surname3614 Name3614 7.06
Surname3619 Name3619 8.22
Surname3621 Name3621 7.40
Surname3622 Name3622 8.80
Surname3623 Name3623 8.56
Surname3624 Name3624 5.76
Surname3625 Name3625 6.12
Surname3627 Name3627 6.34
Surname3628 Name3628 6.94
Surname3630 Name3630 5.62
Surname3635 Name3635 8.34
Surname3636 Name3636 8.04
Surname3637 Name3637 8.50
Surname3638 Name3638 7.10
Surname3639 Name3639 8.56
Surname3642 Name3642 5.96
Surname3644 Name3644 5.54
Surname3646 Name3646 8.34
Surname3647 Name3647 8.62
Surname3648 Name3648 5.94
Surname3649 Name3649 5.52
Surname3650 Name3650 6.96
Surname3651 Name3651 6.46
Surname3653 Name3653 7.58
Surname3655 Name3655 8.56
Surname3656 Name3656 7.86
Surname3657 Name3657 7.18
Surname3659 Name3659 5.76
Surname3661 Name3661 6.50
Surname3662 Name3662 8.68
Surname3663 Name3663 7.04
Surname3664 Name3664 8.70
Surname3665 Name3665 9.22
Surname3666 Name3666 5.64
Surname3670 Name3670 5.12
Surname3676 Name3676 7.22
Surname3679 Name3679 5.68
Surname3680 Name3680 8.10
Surname3681 Name3681 7.46
Surname3683 Name3683 5.88
Surname3684 Name3684 5.70
Surname3686 Name3686 5.18
Surname3687 Name3687 6.92
Surname3690 Name3690 8.64
Surname3691 Name3691 6.94
Surname3693 Name3693 5.42
Surname3694 Name3694 8.32
Surname3697 Name3697 7.34
Surname3699 Name3699 7.74
Surname3702 Name3702 7.98
Surname3703 Name3703 7.58
Surname3708 Name3708 7.80
Surname3711 Name3711 6.04
Surname3712 Name3712 8.92
Surname3713 Name3713 5.98
Surname3714 Name3714 7.50
Surname3715 Name3715 7.50
Surname3716 Name3716 5.64
Surname3718 Name3718 7.86
Surname3722 Name3722 5.84
Surname3724 Name3724 6.68
Surname3728 Name3728 8.68
Surname3729 Name3729 8.58
Surname3731 Name3731 6.46
Surname3732 Name3732 5.64
Surname3733 Name3733 8.98
Surname3734 Name3734 8.40
Surname3735 Name3735 7.04
Surname3737 Name3737 7.92
Surname3738 Name3738 7.00
Surname3740 Name3740 6.10
Surname3741 Name3741 7.68
Surname3742 Name3742 6.64
Surname3746 Name3746 5.88
Surname3748 Name3748 5.62
Surname3751 Name3751 6.64
Surname3752 Name3752 8.74
Surname3755 Name3755 9.04
Surname3756 Name3756 6.68
Surname3757 Name3757 7.16
Surname3758 Name3758 6.16
Surname3760 Name3760 9.28
Surname3763 Name3763 6.34
Surname3764 Name3764 7.40
Surname3765 Name3765 7.10
Surname3767 Name3767 6.34
Surname3768 Name3768 6.76
Surname3769 Name3769 6.98
Surname3771 Name3771 8.04
Surname3772 Name3772 8.46
Surname3778 Name3778 9.28
Surname3780 Name3780 5.36
Surname3782 Name3782 6.82
Surname3784 Name3784 7.40
Surname3785 Name3785 7.88
Surname3786 Name3786 7.64
Surname3787 Name3787 7.84
Surname3788 Name3788 6.00
Surname3792 Name3792 5.30
Surname3793 Name3793 5.36
Surname3794 Name3794 9.04
Surname3795 Name3795 6.06
Surname3797 Name3797 5.26
Surname3798 Name3798 7.30
Surname3799 Name3799 7.64
Surname3800 Name3800 5.06
Surname3803 Name3803 7.04
Surname3804 Name3804 8.16
Surname3807 Name3807 7.32
Surname3810 Name3810 6.58
Surname3812 Name3812 5.30
Surname3813 Name3813 7.16
Surname3814 Name3814 5.34
Surname3816 Name3816 7.28
Surname3817 Name3817 7.22
Surname3820 Name3820 5.30
Surname3821 Name3821 5.64
Surname3823 Name3823 5.60
Surname3824 Name3824 7.04
Surname3826 Name3826 9.34
Surname3829 Name3829 8.68
Surname3830 Name3830 7.28
Surname3831 Name3831 9.40
Surname3834 Name3834 5.46
Surname3837 Name3837 8.56
Surname3838 Name3838 8.68
Surname3843 Name3843 7.04
Surname3844 Name3844 7.46
Surname3847 Name3847 8.80
Surname3848 Name3848 5.82
Surname3849 Name3849 6.74
Surname3850 Name3850 6.16
Surname3851 Name3851 5.42
Surname3852 Name3852 7.90
Surname3853 Name3853 6.00
Surname3854 Name3854 8.58
Surname3855 Name3855 6.28
Surname3858 Name3858 6.18
Surname3859 Name3859 8.92
Surname3860 Name3860 6.12
Surname3861 Name3861 8.44
Surname3863 Name3863 5.30
Surname3864 Name3864 5.52
Surname3865 Name3865 6.48
Surname3867 Name3867 5.06
Surname3868 Name3868 7.50
Surname3871 Name3871 6.44
Surname3872 Name3872 7.70
Surname3876 Name3876 9.10
Surname3877 Name3877 8.22
Surname3880 Name3880 5.20
Surname3881 Name3881 8.20
Surname3883 Name3883 6.42
Surname3884 Name3884 8.58
Surname3886 Name3886 6.18
Surname3888 Name3888 5.42
Surname3889 Name3889 7.22
Surname3890 Name3890 6.82
Surname3892 Name3892 6.82
Surname3893 Name3893 6.18
Surname3894 Name3894 7.04
Surname3895 Name3895 8.02
Surname3896 Name3896 7.16
Surname3898 Name3898 7.16
Surname3901 Name3901 8.16
Surname3902 Name3902 6.42
Surname3906 Name3906 5.54
Surname3907 Name3907 7.58
Surname3908 Name3908 7.86
Surname3909 Name3909 7.80
Surname3912 Name3912 7.98
Surname3914 Name3914 6.76
Surname3915 Name3915 8.04
Surname3916 Name3916 6.24
Surname3917 Name3917 5.42
Surname3918 Name3918 6.12
Surname3919 Name3919 5.72
Surname3921 Name3921 8.58
Surname3922 Name3922 9.04
Surname3923 Name3923 5.00
Surname3926 Name3926 6.58
Surname3928 Name3928 7.40
Surname3930 Name3930 8.38
Surname3936 Name3936 6.74
Surname3939 Name3939 9.70
Surname3941 Name3941 8.50
Surname3942 Name3942 8.92
Surname3944 Name3944 6.74
Surname3945 Name3945 8.26
Surname3946 Name3946 7.04
Surname3948 Name3948 6.24
Surname3949 Name3949 8.16
Surname3953 Name3953 5.76
Surname3957 Name3957 7.16
Surname3958 Name3958 8.98
Surname3959 Name3959 8.46
Surname3960 Name3960 7.12
Surname3961 Name3961 9.10
Surname3963 Name3963 8.68
Surname3964 Name3964 5.94
Surname3966 Name3966 6.58
Surname3969 Name3969 6.34
Surname3971 Name3971 8.52
Surname3972 Name3972 7.74
Surname3974 Name3974 6.12
Surname3975 Name3975 8.16
Surname3976 Name3976 8.40
Surname3977 Name3977 8.44
Surname3979 Name3979 5.12
Surname3980 Name3980 7.28
Surname3981 Name3981 5.06
Surname3982 Name3982 8.16
Surname3983 Name3983 9.28
Surname3986 Name3986 6.56
Surname3988 Name3988 7.16
Surname3989 Name3989 8.86
Surname3990 Name3990 7.68
Surname3992 Name3992 6.58
Surname3993 Name3993 8.68
Surname3994 Name3994 8.92
Surname3996 Name3996 8.26
Surname4000 Name4000 5.70
Surname4001 Name4001 6.92
Surname4005 Name4005 6.22
Surname4007 Name4007 5.88
Surname4012 Name4012 7.10
Surname4013 Name4013 5.76
Surname4015 Name4015 8.92
Surname4017 Name4017 7.74
Surname4018 Name4018 7.40
Surname4021 Name4021 5.82
Surname4022 Name4022 5.80
Surname4023 Name4023 8.68
Surname4024 Name4024 5.54
Surname4027 Name4027 8.32
Surname4030 Name4030 7.94
Surname4031 Name4031 6.56
Surname4032 Name4032 5.90
Surname4036 Name4036 8.86
Surname4038 Name4038 5.36
Surname4040 Name4040 8.40
Surname4042 Name4042 5.64
Surname4044 Name4044 6.22
Surname4048 Name4048 5.30
Surname4049 Name4049 8.20
Surname4050 Name4050 5.00
Surname4051 Name4051 5.30
Surname4054 Name4054 6.86
Surname4055 Name4055 5.96
Surname4057 Name4057 6.92
Surname4058 Name4058 8.56
Surname4059 Name4059 7.10
Surname4060 Name4060 6.16
Surname4070 Name4070 8.04
Surname4072 Name4072 5.70
Surname4073 Name4073 7.10
Surname4075 Name4075 8.10
Surname4076 Name4076 7.80
Surname4078 Name4078 7.74
Surname4079 Name4079 7.46
Surname4080 Name4080 7.64
Surname4082 Name4082 5.54
Surname4083 Name4083 6.16
Surname4085 Name4085 7.12
Surname4088 Name4088 7.98
Surname4089 Name4089 7.34
Surname4091 Name4091 7.40
Surname4092 Name4092 8.62
Surname4093 Name4093 5.48
Surname4094 Name4094 8.34
Surname4095 Name4095 5.72
Surname4097 Name4097 8.68
Surname4099 Name4099 6.62
Surname4102 Name4102 8.16
Surname4109 Name4109 7.56
Surname4115 Name4115 7.98
Surname4116 Name4116 8.74
Surname4117 Name4117 8.22
Surname4120 Name4120 9.10
Surname4121 Name4121 6.16
Surname4125 Name4125 7.22
Surname4127 Name4127 8.74
Surname4128 Name4128 8.80
Surname4130 Name4130 6.90
Surname4133 Name4133 7.28
Surname4135 Name4135 5.04
Surname4136 Name4136 8.14
Surname4140 Name4140 6.34
Surname4141 Name4141 5.66
Surname4142 Name4142 5.88
Surname4143 Name4143 6.24
Surname4144 Name4144 5.30
Surname4146 Name4146 5.84
Surname4147 Name4147 5.38
Surname4148 Name4148 5.78
Surname4149 Name4149 8.50
Surname4150 Name4150 8.00
Surname4152 Name4152 7.50
Surname4154 Name4154 7.38
Surname4156 Name4156 9.04
Surname4158 Name4158 5.40
Surname4161 Name4161 9.28
Surname4163 Name4163 6.86
Surname4164 Name4164 8.16
Surname4168 Name4168 5.76
Surname4169 Name4169 6.36
Surname4171 Name4171 7.74
Surname4172 Name4172 7.22
Surname4174 Name4174 6.76
Surname4175 Name4175 8.16
Surname4177 Name4177 7.16
Surname4178 Name4178 6.92
Surname4179 Name4179 8.44
Surname4183 Name4183 7.04
Surname4184 Name4184 5.94
Surname4186 Name4186 5.64
Surname4189 Name4189 7.98
Surname4191 Name4191 8.68
Surname4192 Name4192 7.82
Surname4193 Name4193 7.44
Surname4194 Name4194 8.98
Surname4195 Name4195 8.52
Surname4196 Name4196 8.62
Surname4197 Name4197 5.88
Surname4198 Name4198 8.38
Surname4202 Name4202 5.94
Surname4204 Name4204 5.60
Surname4206 Name4206 7.74
Surname4211 Name4211 5.30
Surname4212 Name4212 8.28
Surname4213 Name4213 7.58
Surname4215 Name4215 5.84
Surname4217 Name4217 5.06
Surname4218 Name4218 5.48
Surname4221 Name4221 7.04
Surname4222 Name4222 8.56
Surname4223 Name4223 6.22
Surname4225 Name4225 6.16
Surname4226 Name4226 9.34
Surname4228 Name4228 5.88
Surname4230 Name4230 5.06
Surname4231 Name4231 6.92
Surname4232 Name4232 6.44
Surname4234 Name4234 8.44
Surname4235 Name4235 8.56
Surname4236 Name4236 8.86
Surname4242 Name4242 5.54
Surname4243 Name4243 5.04
Surname4244 Name4244 5.12
Surname4245 Name4245 8.68
Surname4246 Name4246 5.94
Surname4247 Name4247 7.22
Surname4251 Name4251 5.76
Surname4252 Name4252 6.16
Surname4256 Name4256 5.48
Surname4258 Name4258 5.66
Surname4259 Name4259 8.20
Surname4260 Name4260 7.86
Surname4261 Name4261 6.46
Surname4263 Name4263 5.24
Surname4265 Name4265 6.52
Surname4266 Name4266 5.06
Surname4268 Name4268 8.86
Surname4269 Name4269 9.10
Surname4271 Name4271 5.98
Surname4274 Name4274 6.58
Surname4276 Name4276 6.42
Surname4277 Name4277 7.92
Surname4278 Name4278 8.38
Surname4279 Name4279 7.82
Surname4280 Name4280 6.28
Surname4281 Name4281 8.40
Surname4282 Name4282 6.80
Surname4283 Name4283 8.40
Surname4286 Name4286 7.62
Surname4287 Name4287 5.76
Surname4288 Name4288 7.22
Surname4290 Name4290 8.76
Surname4292 Name4292 7.58
Surname4293 Name4293 8.92
Surname4294 Name4294 5.40
Surname4295 Name4295 7.98
Surname4298 Name4298 7.74
Surname4299 Name4299 7.68
Surname4301 Name4301 7.80
Surname4302 Name4302 8.22
Surname4303 Name4303 6.82
Surname4305 Name4305 7.04
Surname4307 Name4307 8.56
Surname4308 Name4308 5.18
Surname4311 Name4311 7.96
Surname4312 Name4312 7.28
Surname4313 Name4313 6.70
Surname4316 Name4316 8.44
Surname4319 Name4319 6.92
Surname4322 Name4322 6.34
Surname4323 Name4323 6.34
Surname4325 Name4325 7.04
Surname4327 Name4327 7.90
Surname4328 Name4328 8.02
Surname4329 Name4329 5.52
Surname4331 Name4331 5.92
Surname4338 Name4338 6.16
Surname4339 Name4339 8.38
Surname4340 Name4340 7.28
Surname4342 Name4342 5.82
Surname4343 Name4343 7.68
Surname4346 Name4346 8.62
Surname4350 Name4350 8.26
Surname4352 Name4352 9.04
Surname4353 Name4353 8.74
Surname4355 Name4355 6.22
Surname4356 Name4356 7.46
Surname4358 Name4358 8.08
Surname4359 Name4359 5.12
Surname4360 Name4360 5.64
Surname4361 Name4361 5.36
Surname4363 Name4363 5.60
Surname4365 Name4365 6.80
Surname4368 Name4368 6.30
Surname4369 Name4369 8.62
Surname4371 Name4371 7.34
Surname4372 Name4372 5.88
Surname4373 Name4373 5.12
Surname4375 Name4375 7.90
Surname4376 Name4376 7.72
Surname4379 Name4379 8.22
Surname4383 Name4383 6.24
Surname4384 Name4384 7.92
Surname4385 Name4385 7.40
Surname4386 Name4386 7.92
Surname4388 Name4388 5.66
Surname4389 Name4389 5.02
Surname4392 Name4392 6.82
Surname4394 Name4394 6.98
Surname4396 Name4396 5.60
Surname4399 Name4399 7.34
Surname4401 Name4401 8.68
Surname4402 Name4402 5.42
Surname4404 Name4404 5.60
Surname4407 Name4407 6.58
Surname4409 Name4409 7.56
Surname4410 Name4410 5.06
Surname4411 Name4411 7.40
Surname4412 Name4412 5.12
Surname4414 Name4414 8.04
Surname4415 Name4415 5.42
Surname4416 Name4416 9.16
Surname4417 Name4417 5.00
Surname4418 Name4418 6.86
Surname4419 Name4419 5.48
Surname4420 Name4420 5.28
Surname4422 Name4422 7.68
Surname4424 Name4424 8.86
Surname4425 Name4425 6.42
Surname4429 Name4429 7.16
Surname4430 Name4430 8.68
Surname4432 Name4432 8.86
Surname4433 Name4433 8.20
Surname4434 Name4434 6.92
Surname4435 Name4435 6.70
Surname4438 Name4438 7.76
Surname4440 Name4440 7.80
Surname4441 Name4441 5.66
Surname4442 Name4442 5.58
Surname4443 Name4443 5.48
Surname4444 Name4444 7.40
Surname4448 Name4448 6.52
Surname4450 Name4450 7.80
Surname4451 Name4451 6.70
Surname4454 Name4454 8.52
Surname4455 Name4455 7.82
Surname4457 Name4457 8.44
Surname4458 Name4458 8.68
Surname4459 Name4459 8.86
Surname4461 Name4461 8.80
Surname4462 Name4462 7.00
Surname4463 Name4463 6.46
Surname4464 Name4464 6.58
Surname4465 Name4465 8.92
Surname4467 Name4467 7.10
Surname4468 Name4468 7.06
Surname4471 Name4471 6.98
Surname4474 Name4474 6.28
Surname4475 Name4475 9.22
Surname4476 Name4476 5.70
Surname4479 Name4479 5.96
Surname4480 Name4480 6.58
Surname4481 Name4481 8.92
Surname4483 Name4483 6.40
Surname4484 Name4484 6.28
Surname4486 Name4486 5.00
Surname4487 Name4487 6.94
Surname4489 Name4489 6.24
Surname4490 Name4490 8.26
Surname4495 Name4495 8.62
Surname4497 Name4497 6.42
Surname4499 Name4499 7.56
Surname4501 Name4501 8.04
Surname4502 Name4502 8.30
Surname4503 Name4503 5.88
Surname4505 Name4505 8.56
Surname4507 Name4507 7.96
Surname4508 Name4508 8.04
Surname4509 Name4509 6.40
Surname4511 Name4511 6.94
Surname4512 Name4512 8.56
Surname4513 Name4513 7.52
Surname4514 Name4514 8.16
Surname4516 Name4516 7.06
Surname4520 Name4520 5.06
Surname4522 Name4522 6.24
Surname4525 Name4525 7.56
Surname4526 Name4526 6.40
Surname4527 Name4527 5.24
Surname4528 Name4528 8.86
Surname4530 Name4530 6.52
Surname4531 Name4531 5.86
Surname4533 Name4533 7.86
Surname4534 Name4534 8.56
Surname4535 Name4535 8.16
Surname4536 Name4536 7.96
Surname4538 Name4538 7.10
Surname4539 Name4539 8.32
Surname4540 Name4540 5.88
Surname4541 Name4541 6.00
Surname4542 Name4542 6.04
Surname4544 Name4544 8.18
Surname4546 Name4546 6.76
Surname4547 Name4547 6.76
Surname4549 Name4549 6.64
Surname4551 Name4551 8.34
Surname4554 Name4554 8.58
Surname4556 Name4556 6.06
Surname4558 Name4558 8.16
Surname4560 Name4560 7.28
Surname4562 Name4562 7.86
Surname4563 Name4563 6.82
Surname4564 Name4564 6.52
Surname4567 Name4567 5.76
Surname4571 Name4571 5.30
Surname4572 Name4572 5.84
Surname4576 Name4576 6.04
Surname4578 Name4578 7.92
Surname4580 Name4580 8.10
Surname4581 Name4581 7.50
Surname4583 Name4583 5.36
Surname4585 Name4585 8.16
Surname4587 Name4587 8.74
Surname4589 Name4589 8.80
Surname4590 Name4590 6.46
Surname4591 Name4591 7.62
Surname4592 Name4592 7.86
Surname4593 Name4593 8.16
Surname4595 Name4595 7.92
Surname4596 Name4596 8.46
Surname4597 Name4597 8.16
Surname4601 Name4601 5.78
Surname4602 Name4602 6.18
Surname4604 Name4604 6.48
Surname4605 Name4605 6.56
Surname4606 Name4606 8.98
Surname4608 Name4608 6.28
Surname4609 Name4609 7.06
Surname4611 Name4611 9.10
Surname4612 Name4612 8.80
Surname4618 Name4618 7.66
Surname4619 Name4619 7.70
Surname4620 Name4620 8.26
Surname4621 Name4621 6.12
Surname4622 Name4622 6.68
Surname4623 Name4623 6.16
Surname4625 Name4625 6.64
Surname4627 Name4627 6.06
Surname4628 Name4628 7.34
Surname4629 Name4629 5.70
Surname4630 Name4630 8.92
Surname4631 Name4631 5.30
Surname4632 Name4632 6.62
Surname4633 Name4633 5.94
Surname4636 Name4636 7.88
Surname4637 Name4637 8.70
Surname4640 Name4640 6.28
Surname4644 Name4644 6.86
Surname4649 Name4649 5.30
Surname4650 Name4650 7.64
Surname4652 Name4652 7.22
Surname4653 Name4653 5.14
Surname4656 Name4656 7.52
Surname4658 Name4658 5.66
Surname4661 Name4661 5.10
Surname4663 Name4663 8.26
Surname4665 Name4665 8.32
Surname4670 Name4670 7.34
Surname4671 Name4671 7.98
Surname4673 Name4673 6.70
Surname4674 Name4674 5.86
Surname4675 Name4675 8.06
Surname4677 Name4677 8.02
Surname4679 Name4679 5.58
Surname4680 Name4680 5.40
Surname4681 Name4681 8.56
Surname4682 Name4682 8.40
Surname4685 Name4685 5.70
Surname4690 Name4690 6.46
Surname4691 Name4691 5.92
Surname4692 Name4692 5.98
Surname4693 Name4693 6.70
Surname4699 Name4699 5.30
Surname4700 Name4700 6.96
Surname4702 Name4702 7.04
Surname4703 Name4703 9.16
Surname4705 Name4705 8.50
Surname4708 Name4708 6.52
Surname4712 Name4712 9.22
Surname4714 Name4714 7.68
Surname4720 Name4720 7.40
Surname4721 Name4721 8.62
Surname4723 Name4723 8.56
Surname4724 Name4724 9.10
Surname4725 Name4725 5.00
Surname4727 Name4727 8.44
Surname4729 Name4729 6.78
Surname4730 Name4730 5.80
Surname4733 Name4733 7.62
Surname4734 Name4734 7.46
Surname4735 Name4735 7.70
Surname4738 Name4738 5.24
Surname4739 Name4739 7.70
Surname4743 Name4743 8.16
Surname4744 Name4744 6.52
Surname4745 Name4745 9.04
Surname4747 Name4747 7.04
Surname4749 Name4749 9.28
Surname4753 Name4753 7.98
Surname4754 Name4754 7.56
Surname4755 Name4755 6.68
Surname4757 Name4757 5.76
Surname4762 Name4762 8.98
Surname4763 Name4763 7.46
Surname4764 Name4764 7.38
Surname4766 Name4766 6.16
Surname4767 Name4767 5.48
Surname4770 Name4770 8.92
Surname4771 Name4771 5.00
Surname4772 Name4772 8.50
Surname4773 Name4773 8.22
Surname4774 Name4774 6.46
Surname4775 Name4775 5.28
Surname4776 Name4776 8.04
Surname4777 Name4777 7.20
Surname4779 Name4779 7.94
Surname4780 Name4780 6.82
Surname4782 Name4782 7.46
Surname4784 Name4784 8.62
Surname4785 Name4785 8.64
Surname4786 Name4786 5.36
Surname4787 Name4787 8.38
Surname4789 Name4789 7.68
Surname4793 Name4793 7.92
Surname4794 Name4794 8.56
Surname4797 Name4797 6.62
Surname4801 Name4801 5.30
Surname4803 Name4803 5.78
Surname4807 Name4807 7.76
Surname4811 Name4811 7.86
Surname4812 Name4812 8.74
Surname4815 Name4815 8.16
Surname4816 Name4816 8.74
Surname4817 Name4817 7.74
Surname4818 Name4818 7.52
Surname4819 Name4819 7.28
Surname4820 Name4820 8.34
Surname4822 Name4822 6.22
Surname4823 Name4823 8.20
Surname4824 Name4824 6.16
Surname4825 Name4825 8.32
Surname4826 Name4826 7.58
Surname4828 Name4828 7.62
Surname4835 Name4835 5.98
Surname4836 Name4836 8.56
Surname4837 Name4837 7.68
Surname4839 Name4839 5.06
Surname4840 Name4840 6.80
Surname4841 Name4841 6.52
Surname4842 Name4842 6.68
Surname4843 Name4843 8.52
Surname4845 Name4845 6.94
Surname4847 Name4847 7.10
Surname4849 Name4849 5.64
Surname4850 Name4850 5.54
Surname4851 Name4851 7.28
Surname4852 Name4852 7.92
Surname4853 Name4853 6.40
Surname4855 Name4855 7.86
Surname4856 Name4856 7.08
Surname4858 Name4858 5.82
Surname4859 Name4859 8.38
Surname4860 Name4860 6.34
Surname4862 Name4862 8.10
Surname4864 Name4864 8.52
Surname4867 Name4867 8.52
Surname4868 Name4868 5.42
Surname4869 Name4869 5.78
Surname4870 Name4870 5.20
Surname4871 Name4871 7.92
Surname4872 Name4872 6.86
Surname4873 Name4873 7.28
Surname4874 Name4874 6.58
Surname4875 Name4875 8.20
Surname4876 Name4876 7.16
Surname4878 Name4878 6.92
Surname4880 Name4880 8.88
Surname4881 Name4881 6.18
Surname4883 Name4883 6.34
Surname4885 Name4885 8.26
Surname4888 Name4888 8.04
Surname4889 Name4889 5.82
Surname4891 Name4891 7.96
Surname4892 Name4892 8.86
Surname4893 Name4893 8.52
Surname4895 Name4895 7.40
Surname4896 Name4896 7.06
Surname4898 Name4898 7.74
Surname4900 Name4900 8.14
Surname4901 Name4901 6.34
Surname4903 Name4903 5.58
Surname4906 Name4906 6.64
Surname4908 Name4908 7.22
Surname4911 Name4911 8.80
Surname4912 Name4912 7.86
Surname4913 Name4913 6.64
Surname4914 Name4914 7.00
Surname4915 Name4915 7.34
Surname4917 Name4917 5.70
Surname4918 Name4918 5.24
Surname4920 Name4920 7.40
Surname4922 Name4922 6.00
Surname4924 Name4924 7.64
Surname4925 Name4925 6.40
Surname4927 Name4927 6.34
Surname4928 Name4928 8.88
Surname4929 Name4929 7.68
Surname4932 Name4932 7.56
Surname4933 Name4933 8.56
Surname4937 Name4937 6.10
Surname4939 Name4939 7.76
Surname4941 Name4941 7.62
Surname4943 Name4943 7.34
Surname4945 Name4945 7.22
Surname4946 Name4946 5.40
Surname4948 Name4948 5.70
Surname4950 Name4950 8.26
Surname4953 Name4953 5.94
Surname4956 Name4956 6.06
Surname4958 Name4958 5.18
Surname4959 Name4959 6.04
Surname4961 Name4961 8.38
Surname4964 Name4964 5.66
Surname4965 Name4965 8.86
Surname4969 Name4969 8.16
Surname4970 Name4970 7.24
Surname4971 Name4971 5.40
Surname4973 Name4973 6.12
Surname4975 Name4975 5.36
Surname4978 Name4978 7.86
Surname4979 Name4979 5.92
Surname4980 Name4980 7.64
Surname4982 Name4982 6.70
Surname4983 Name4983 7.28
Surname4984 Name4984 9.10
Surname4986 Name4986 5.06
Surname4987 Name4987 5.54
Surname4988 Name4988 6.34
Surname4991 Name4991 5.00
Surname4992 Name4992 5.08
Surname4994 Name4994 5.90
Surname4995 Name4995 5.36
Surname4996 Name4996 9.16
Surname4997 Name4997 5.02
Surname4998 Name4998 6.58
Surname4999 Name4999 5.54
Surname5001 Name5001 8.10
Surname5002 Name5002 6.48
Surname5003 Name5003 5.06
Surname5007 Name5007 5.76
Surname5008 Name5008 8.44
