Surname Name Avg
Surname4504 Name4504 4.42
Surname4505 Name4505 4.64
Surname4509 Name4509 1.90
Surname4511 Name4511 1.90
Surname4513 Name4513 3.02
Surname4520 Name4520 4.08
Surname4525 Name4525 4.94
Surname4532 Name4532 2.72
Surname4534 Name4534 4.66
Surname4539 Name4539 3.48
Surname4544 Name4544 4.54
Surname4545 Name4545 3.48
Surname4546 Name4546 4.08
Surname4549 Name4549 4.36
Surname4550 Name4550 4.24
Surname4552 Name4552 2.02
Surname4554 Name4554 2.78
Surname4555 Name4555 3.02
Surname4558 Name4558 3.04
Surname4559 Name4559 3.72
Surname4560 Name4560 3.14
Surname4561 Name4561 3.44
Surname4565 Name4565 3.24
Surname4566 Name4566 1.78
Surname4567 Name4567 2.26
Surname4572 Name4572 4.54
Surname4576 Name4576 4.66
Surname4577 Name4577 2.78
Surname4582 Name4582 4.20
Surname4583 Name4583 4.36
Surname4586 Name4586 3.10
Surname4587 Name4587 4.72
Surname4589 Name4589 3.38
Surname4591 Name4591 1.84
Surname4593 Name4593 3.42
Surname4595 Name4595 4.84
Surname4602 Name4602 4.38
Surname4604 Name4604 3.00
Surname4609 Name4609 2.30
Surname4624 Name4624 3.20
Surname4628 Name4628 2.86
Surname4629 Name4629 4.02
Surname4630 Name4630 2.84
Surname4631 Name4631 1.90
Surname4634 Name4634 2.26
Surname4636 Name4636 4.34
Surname4639 Name4639 2.74
Surname4640 Name4640 2.84
Surname4641 Name4641 1.72
Surname4646 Name4646 3.18
Surname4647 Name4647 3.20
Surname4649 Name4649 3.48
Surname4651 Name4651 2.90
Surname4653 Name4653 3.36
Surname4655 Name4655 4.02
Surname4656 Name4656 3.14
Surname4659 Name4659 2.84
Surname4661 Name4661 4.36
Surname4662 Name4662 2.96
Surname4667 Name4667 3.08
Surname4670 Name4670 2.68
Surname4672 Name4672 4.06
Surname4673 Name4673 2.92
Surname4677 Name4677 3.56
Surname4679 Name4679 2.62
Surname4683 Name4683 3.94
Surname4684 Name4684 2.56
Surname4685 Name4685 3.24
Surname4689 Name4689 3.90
Surname4693 Name4693 2.50
Surname4694 Name4694 2.92
Surname4698 Name4698 2.44
Surname4699 Name4699 4.44
Surname4703 Name4703 3.66
Surname4706 Name4706 4.78
Surname4707 Name4707 2.60
Surname4712 Name4712 4.88
Surname4713 Name4713 2.82
Surname4716 Name4716 3.36
Surname4718 Name4718 2.20
Surname4721 Name4721 2.80
Surname4722 Name4722 2.56
Surname4724 Name4724 3.04
Surname4726 Name4726 2.62
Surname4727 Name4727 3.14
Surname4728 Name4728 3.08
Surname4733 Name4733 4.72
Surname4734 Name4734 3.84
Surname4738 Name4738 2.38
Surname4741 Name4741 2.90
Surname4742 Name4742 4.84
Surname4743 Name4743 4.26
Surname4744 Name4744 3.44
Surname4747 Name4747 4.14
Surname4751 Name4751 3.30
Surname4753 Name4753 3.56
Surname4754 Name4754 4.66
Surname4755 Name4755 3.84
Surname4759 Name4759 4.50
Surname4761 Name4761 4.08
Surname4763 Name4763 2.98
Surname4764 Name4764 3.44
Surname4766 Name4766 2.62
Surname4767 Name4767 2.44
Surname4768 Name4768 2.14
Surname4769 Name4769 3.84
Surname4770 Name4770 3.60
Surname4774 Name4774 4.60
Surname4778 Name4778 4.24
Surname4779 Name4779 2.32
Surname4784 Name4784 4.42
Surname4785 Name4785 3.44
Surname4788 Name4788 4.46
Surname4790 Name4790 3.84
Surname4792 Name4792 3.32
Surname4793 Name4793 3.14
Surname4795 Name4795 3.44
Surname4796 Name4796 4.70
Surname4799 Name4799 4.88
Surname4805 Name4805 4.12
Surname4806 Name4806 4.84
Surname4807 Name4807 2.50
Surname4808 Name4808 4.72
Surname4809 Name4809 4.30
Surname4810 Name4810 3.54
Surname4816 Name4816 4.88
Surname4817 Name4817 4.36
Surname4819 Name4819 3.42
Surname4820 Name4820 2.30
Surname4821 Name4821 3.60
Surname4822 Name4822 3.78
Surname4827 Name4827 3.90
Surname4832 Name4832 3.60
Surname4840 Name4840 3.48
Surname4843 Name4843 2.32
Surname4844 Name4844 4.88
Surname4846 Name4846 2.44
Surname4850 Name4850 3.54
Surname4853 Name4853 4.94
Surname4856 Name4856 2.84
Surname4860 Name4860 4.36
Surname4861 Name4861 3.24
Surname4865 Name4865 3.90
Surname4866 Name4866 2.54
Surname4867 Name4867 3.36
Surname4868 Name4868 3.84
Surname4870 Name4870 2.14
Surname4871 Name4871 3.98
Surname4872 Name4872 3.02
Surname4878 Name4878 4.80
Surname4881 Name4881 3.82
Surname4882 Name4882 4.66
Surname4883 Name4883 3.36
Surname4884 Name4884 2.08
Surname4885 Name4885 3.42
Surname4887 Name4887 2.44
Surname4889 Name4889 3.20
Surname4890 Name4890 3.48
Surname4893 Name4893 4.88
Surname4894 Name4894 3.84
Surname4896 Name4896 1.54
Surname4897 Name4897 4.50
Surname4900 Name4900 3.14
Surname4902 Name4902 3.02
Surname4903 Name4903 4.12
Surname4905 Name4905 3.72
Surname4911 Name4911 2.66
Surname4912 Name4912 4.24
Surname4918 Name4918 2.56
Surname4919 Name4919 4.60
Surname4921 Name4921 1.72
Surname4923 Name4923 1.72
Surname4924 Name4924 2.50
Surname4928 Name4928 2.08
Surname4931 Name4931 2.96
Surname4937 Name4937 2.00
Surname4942 Name4942 4.06
Surname4943 Name4943 2.08
Surname4946 Name4946 4.34
Surname4950 Name4950 3.78
Surname4956 Name4956 4.48
Surname4958 Name4958 4.72
Surname4959 Name4959 4.76
Surname4964 Name4964 2.50
Surname4972 Name4972 3.14
Surname4974 Name4974 3.24
Surname4975 Name4975 4.42
Surname4977 Name4977 2.72
Surname4981 Name4981 3.48
Surname4985 Name4985 4.30
Surname4986 Name4986 3.54
Surname4987 Name4987 3.66
Surname4988 Name4988 2.20
Surname4989 Name4989 3.20
Surname4991 Name4991 4.48
Surname4994 Name4994 3.96
Surname4996 Name4996 2.08
Surname4999 Name4999 2.90
Surname5007 Name5007 2.68
Surname5008 Name5008 4.26
Surname5009 Name5009 2.54
Surname5014 Name5014 4.66
Surname5016 Name5016 4.72
Surname5018 Name5018 3.60
Surname5024 Name5024 3.20
Surname5025 Name5025 3.50
Surname5030 Name5030 3.86
Surname5034 Name5034 2.68
Surname5035 Name5035 3.18
Surname5037 Name5037 4.08
Surname5039 Name5039 1.60
Surname5045 Name5045 3.08
Surname5047 Name5047 4.48
Surname5050 Name5050 3.06
Surname5051 Name5051 4.94
Surname5052 Name5052 3.26
Surname5053 Name5053 4.84
Surname5056 Name5056 3.30
Surname5059 Name5059 2.20
Surname5061 Name5061 4.82
Surname5062 Name5062 2.44
Surname5067 Name5067 4.08
Surname5068 Name5068 3.72
Surname5070 Name5070 3.38
Surname5071 Name5071 1.84
Surname5074 Name5074 2.78
Surname5075 Name5075 4.60
Surname5076 Name5076 4.42
Surname5078 Name5078 3.38
Surname5081 Name5081 1.84
Surname5083 Name5083 4.72
Surname5084 Name5084 4.72
Surname5086 Name5086 4.96
Surname5089 Name5089 4.74
Surname5091 Name5091 3.18
Surname5093 Name5093 3.78
Surname5100 Name5100 4.96
Surname5103 Name5103 2.44
Surname5105 Name5105 3.84
Surname5106 Name5106 2.48
Surname5107 Name5107 1.96
Surname5109 Name5109 3.54
Surname5112 Name5112 4.90
Surname5113 Name5113 3.66
Surname5116 Name5116 3.12
Surname5117 Name5117 4.60
Surname5120 Name5120 4.48
Surname5121 Name5121 3.38
Surname5125 Name5125 3.42
Surname5127 Name5127 3.24
Surname5129 Name5129 3.00
Surname5131 Name5131 2.18
Surname5132 Name5132 4.42
Surname5136 Name5136 3.94
Surname5137 Name5137 3.48
Surname5140 Name5140 2.20
Surname5142 Name5142 4.02
Surname5143 Name5143 4.14
Surname5146 Name5146 2.26
Surname5148 Name5148 4.90
Surname5149 Name5149 2.02
Surname5150 Name5150 3.08
Surname5151 Name5151 2.26
Surname5152 Name5152 4.70
Surname5153 Name5153 4.46
Surname5156 Name5156 3.60
Surname5157 Name5157 4.50
Surname5158 Name5158 4.90
Surname5161 Name5161 2.92
Surname5165 Name5165 3.14
Surname5166 Name5166 2.68
Surname5167 Name5167 4.76
Surname5168 Name5168 3.20
Surname5169 Name5169 4.88
Surname5171 Name5171 4.52
Surname5173 Name5173 2.08
Surname5175 Name5175 2.68
Surname5177 Name5177 3.56
Surname5183 Name5183 2.08
Surname5184 Name5184 3.44
Surname5185 Name5185 2.44
Surname5186 Name5186 4.64
Surname5189 Name5189 1.96
Surname5192 Name5192 4.20
Surname5194 Name5194 2.20
Surname5198 Name5198 3.54
Surname5205 Name5205 1.54
Surname5206 Name5206 3.26
Surname5209 Name5209 2.90
Surname5211 Name5211 2.26
Surname5215 Name5215 3.14
Surname5216 Name5216 4.72
Surname5217 Name5217 3.72
Surname5218 Name5218 2.26
Surname5225 Name5225 2.90
Surname5226 Name5226 3.14
Surname5228 Name5228 2.86
Surname5230 Name5230 2.20
Surname5233 Name5233 2.50
Surname5234 Name5234 4.24
Surname5235 Name5235 1.96
Surname5236 Name5236 2.74
Surname5238 Name5238 2.32
Surname5239 Name5239 2.44
Surname5240 Name5240 2.14
Surname5244 Name5244 3.14
Surname5245 Name5245 4.54
Surname5246 Name5246 3.60
Surname5250 Name5250 1.90
Surname5252 Name5252 4.18
Surname5253 Name5253 4.34
Surname5254 Name5254 3.84
Surname5255 Name5255 2.32
Surname5263 Name5263 3.24
Surname5266 Name5266 4.16
Surname5267 Name5267 3.26
Surname5271 Name5271 3.72
Surname5273 Name5273 3.50
Surname5274 Name5274 3.44
Surname5275 Name5275 2.20
Surname5276 Name5276 4.90
Surname5285 Name5285 2.78
Surname5289 Name5289 2.56
Surname5290 Name5290 4.66
Surname5292 Name5292 4.72
Surname5293 Name5293 4.46
Surname5295 Name5295 4.78
Surname5296 Name5296 2.56
Surname5297 Name5297 2.66
Surname5298 Name5298 3.84
Surname5300 Name5300 4.36
Surname5302 Name5302 2.50
Surname5303 Name5303 2.38
Surname5308 Name5308 3.48
Surname5310 Name5310 1.84
Surname5312 Name5312 3.38
Surname5315 Name5315 1.96
Surname5316 Name5316 2.66
Surname5317 Name5317 3.24
Surname5318 Name5318 2.90
Surname5320 Name5320 2.88
Surname5321 Name5321 3.20
Surname5323 Name5323 4.20
Surname5326 Name5326 4.36
Surname5330 Name5330 3.72
Surname5333 Name5333 4.42
Surname5334 Name5334 4.48
Surname5335 Name5335 3.42
Surname5337 Name5337 4.76
Surname5339 Name5339 2.42
Surname5341 Name5341 4.02
Surname5342 Name5342 4.94
Surname5344 Name5344 4.76
Surname5348 Name5348 4.64
Surname5353 Name5353 4.44
Surname5360 Name5360 4.72
Surname5362 Name5362 4.24
Surname5364 Name5364 2.14
Surname5365 Name5365 4.76
Surname5366 Name5366 2.90
Surname5368 Name5368 2.86
Surname5369 Name5369 4.72
Surname5372 Name5372 3.48
Surname5373 Name5373 4.60
Surname5377 Name5377 2.84
Surname5383 Name5383 4.12
Surname5384 Name5384 4.54
Surname5387 Name5387 3.30
Surname5390 Name5390 2.32
Surname5391 Name5391 4.94
Surname5392 Name5392 3.90
Surname5394 Name5394 2.60
Surname5395 Name5395 4.30
Surname5398 Name5398 3.96
Surname5399 Name5399 4.50
Surname5412 Name5412 3.60
Surname5413 Name5413 2.62
Surname5414 Name5414 3.02
Surname5415 Name5415 3.26
Surname5416 Name5416 2.38
Surname5418 Name5418 1.96
Surname5420 Name5420 2.26
Surname5421 Name5421 3.30
Surname5423 Name5423 4.20
Surname5427 Name5427 4.76
Surname5429 Name5429 3.44
Surname5430 Name5430 4.30
Surname5433 Name5433 4.72
Surname5436 Name5436 3.94
Surname5438 Name5438 2.26
Surname5440 Name5440 3.90
Surname5441 Name5441 3.94
Surname5442 Name5442 4.24
Surname5443 Name5443 3.56
Surname5446 Name5446 2.08
Surname5453 Name5453 4.30
Surname5456 Name5456 1.66
Surname5458 Name5458 2.20
Surname5459 Name5459 4.88
Surname5460 Name5460 2.62
Surname5461 Name5461 3.72
Surname5462 Name5462 3.14
Surname5464 Name5464 1.84
Surname5466 Name5466 4.54
Surname5467 Name5467 1.78
Surname5468 Name5468 4.72
Surname5470 Name5470 4.82
Surname5471 Name5471 4.84
Surname5473 Name5473 2.84
Surname5474 Name5474 4.32
Surname5477 Name5477 3.30
Surname5481 Name5481 2.02
Surname5482 Name5482 4.90
Surname5483 Name5483 1.66
Surname5491 Name5491 4.48
Surname5497 Name5497 2.72
Surname5498 Name5498 2.54
Surname5499 Name5499 3.96
Surname5507 Name5507 3.42
Surname5511 Name5511 2.44
Surname5512 Name5512 4.36
Surname5513 Name5513 4.42
Surname5516 Name5516 3.14
Surname5518 Name5518 3.02
Surname5519 Name5519 2.20
Surname5520 Name5520 4.02
Surname5521 Name5521 4.90
Surname5524 Name5524 4.62
Surname5526 Name5526 3.24
Surname5527 Name5527 2.44
Surname5529 Name5529 4.24
Surname5530 Name5530 2.74
Surname5531 Name5531 2.08
Surname5532 Name5532 4.86
Surname5537 Name5537 4.60
Surname5539 Name5539 4.24
Surname5542 Name5542 4.98
Surname5544 Name5544 2.78
Surname5545 Name5545 4.58
Surname5549 Name5549 2.96
Surname5554 Name5554 2.20
Surname5555 Name5555 4.60
Surname5556 Name5556 3.56
Surname5557 Name5557 3.36
Surname5558 Name5558 2.42
Surname5561 Name5561 4.00
Surname5565 Name5565 4.94
Surname5566 Name5566 3.32
Surname5568 Name5568 2.42
Surname5571 Name5571 3.36
Surname5572 Name5572 4.30
Surname5574 Name5574 3.82
Surname5576 Name5576 3.84
Surname5578 Name5578 4.66
Surname5580 Name5580 2.08
Surname5582 Name5582 2.50
Surname5583 Name5583 2.44
Surname5584 Name5584 4.82
Surname5585 Name5585 3.44
Surname5587 Name5587 1.06
Surname5590 Name5590 4.18
Surname5601 Name5601 4.42
Surname5609 Name5609 4.82
Surname5614 Name5614 4.36
Surname5616 Name5616 2.14
Surname5618 Name5618 2.92
Surname5619 Name5619 3.96
Surname5625 Name5625 3.14
Surname5627 Name5627 2.08
Surname5630 Name5630 3.38
Surname5637 Name5637 3.72
Surname5638 Name5638 4.78
Surname5643 Name5643 4.76
Surname5644 Name5644 3.38
Surname5646 Name5646 3.26
Surname5647 Name5647 4.66
Surname5648 Name5648 4.76
Surname5650 Name5650 4.46
Surname5653 Name5653 4.54
Surname5654 Name5654 4.46
Surname5656 Name5656 2.38
Surname5660 Name5660 4.54
Surname5661 Name5661 2.48
Surname5665 Name5665 3.48
Surname5674 Name5674 3.78
Surname5675 Name5675 4.54
Surname5679 Name5679 3.54
Surname5682 Name5682 4.16
Surname5683 Name5683 4.88
Surname5685 Name5685 4.90
Surname5686 Name5686 2.20
Surname5687 Name5687 3.44
Surname5690 Name5690 2.08
Surname5694 Name5694 2.60
Surname5695 Name5695 3.50
Surname5697 Name5697 3.48
Surname5698 Name5698 3.20
Surname5699 Name5699 2.78
Surname5700 Name5700 4.78
Surname5701 Name5701 2.66
Surname5703 Name5703 4.06
Surname5704 Name5704 3.20
Surname5705 Name5705 3.30
Surname5708 Name5708 2.68
Surname5709 Name5709 1.66
Surname5710 Name5710 3.02
Surname5714 Name5714 4.20
Surname5722 Name5722 1.96
Surname5723 Name5723 3.54
Surname5724 Name5724 3.90
Surname5725 Name5725 3.54
Surname5726 Name5726 3.72
Surname5727 Name5727 2.90
Surname5728 Name5728 2.26
Surname5732 Name5732 4.88
Surname5733 Name5733 4.42
Surname5734 Name5734 4.00
Surname5738 Name5738 2.14
Surname5739 Name5739 1.96
Surname5740 Name5740 4.66
Surname5741 Name5741 4.26
Surname5742 Name5742 2.60
Surname5744 Name5744 3.32
Surname5745 Name5745 3.96
Surname5746 Name5746 2.32
Surname5757 Name5757 2.66
Surname5759 Name5759 2.80
Surname5760 Name5760 4.48
Surname5762 Name5762 4.88
Surname5764 Name5764 4.18
Surname5767 Name5767 4.60
Surname5769 Name5769 1.66
Surname5771 Name5771 4.72
Surname5773 Name5773 2.96
Surname5774 Name5774 4.88
Surname5779 Name5779 2.62
Surname5782 Name5782 4.00
Surname5783 Name5783 2.86
Surname5787 Name5787 1.72
Surname5791 Name5791 3.58
Surname5792 Name5792 3.66
Surname5794 Name5794 3.08
Surname5795 Name5795 3.84
Surname5796 Name5796 3.02
Surname5797 Name5797 4.02
Surname5803 Name5803 4.48
Surname5804 Name5804 4.20
Surname5805 Name5805 4.72
Surname5806 Name5806 4.04
Surname5809 Name5809 2.68
Surname5812 Name5812 3.42
Surname5814 Name5814 2.96
Surname5816 Name5816 4.24
Surname5818 Name5818 2.72
Surname5823 Name5823 4.26
Surname5824 Name5824 3.42
Surname5825 Name5825 2.86
Surname5826 Name5826 4.12
Surname5827 Name5827 3.60
Surname5829 Name5829 3.42
Surname5832 Name5832 2.96
Surname5833 Name5833 3.50
Surname5837 Name5837 3.84
Surname5845 Name5845 2.74
Surname5847 Name5847 4.50
Surname5848 Name5848 4.12
Surname5851 Name5851 3.72
Surname5855 Name5855 4.54
Surname5857 Name5857 3.72
Surname5858 Name5858 2.14
Surname5861 Name5861 4.44
Surname5863 Name5863 4.18
Surname5867 Name5867 4.40
Surname5868 Name5868 3.54
Surname5869 Name5869 3.50
Surname5870 Name5870 4.36
Surname5871 Name5871 2.20
Surname5872 Name5872 2.66
Surname5885 Name5885 4.52
Surname5889 Name5889 3.08
Surname5890 Name5890 2.26
Surname5892 Name5892 3.54
Surname5893 Name5893 4.50
Surname5894 Name5894 4.60
Surname5897 Name5897 3.50
Surname5898 Name5898 3.68
Surname5899 Name5899 4.94
Surname5900 Name5900 3.76
Surname5901 Name5901 3.68
Surname5904 Name5904 1.96
Surname5907 Name5907 2.84
Surname5909 Name5909 3.68
Surname5911 Name5911 2.78
Surname5912 Name5912 2.02
Surname5916 Name5916 4.00
Surname5918 Name5918 3.66
Surname5920 Name5920 3.90
Surname5921 Name5921 4.08
Surname5926 Name5926 3.42
Surname5927 Name5927 3.54
Surname5929 Name5929 4.14
Surname5933 Name5933 1.72
Surname5935 Name5935 4.84
Surname5936 Name5936 2.32
Surname5937 Name5937 2.26
Surname5940 Name5940 4.54
Surname5945 Name5945 4.14
Surname5946 Name5946 3.20
Surname5947 Name5947 2.96
Surname5949 Name5949 4.54
Surname5951 Name5951 4.52
Surname5952 Name5952 3.02
Surname5954 Name5954 1.96
Surname5955 Name5955 1.54
Surname5960 Name5960 2.38
Surname5961 Name5961 4.18
Surname5962 Name5962 2.56
Surname5963 Name5963 4.48
Surname5964 Name5964 3.74
Surname5965 Name5965 2.62
Surname5966 Name5966 4.60
Surname5967 Name5967 2.62
Surname5968 Name5968 4.18
Surname5970 Name5970 4.46
Surname5973 Name5973 4.78
Surname5975 Name5975 3.20
Surname5977 Name5977 3.72
Surname5978 Name5978 4.12
Surname5979 Name5979 3.50
Surname5980 Name5980 2.72
Surname5984 Name5984 4.66
Surname5989 Name5989 2.96
Surname5990 Name5990 4.78
Surname5994 Name5994 4.72
Surname5996 Name5996 4.00
Surname5997 Name5997 3.78
Surname5999 Name5999 4.42
Surname6001 Name6001 1.60
Surname6003 Name6003 4.50
Surname6007 Name6007 2.14
Surname6011 Name6011 2.90
Surname6012 Name6012 3.38
Surname6013 Name6013 1.96
Surname6015 Name6015 4.94
Surname6016 Name6016 2.38
Surname6018 Name6018 3.92
Surname6023 Name6023 4.42
Surname6027 Name6027 3.02
Surname6029 Name6029 2.66
Surname6032 Name6032 4.44
Surname6033 Name6033 2.36
Surname6034 Name6034 4.06
Surname6037 Name6037 4.24
Surname6038 Name6038 3.30
Surname6039 Name6039 2.02
Surname6040 Name6040 3.02
Surname6041 Name6041 2.84
Surname6042 Name6042 1.84
Surname6043 Name6043 2.96
Surname6044 Name6044 4.94
Surname6046 Name6046 2.74
Surname6047 Name6047 2.62
Surname6050 Name6050 4.08
Surname6053 Name6053 4.12
Surname6055 Name6055 3.96
Surname6056 Name6056 2.74
Surname6057 Name6057 4.76
Surname6058 Name6058 2.38
Surname6061 Name6061 3.62
Surname6062 Name6062 2.50
Surname6064 Name6064 3.10
Surname6066 Name6066 3.14
Surname6068 Name6068 3.66
Surname6070 Name6070 4.28
Surname6072 Name6072 2.38
Surname6075 Name6075 3.30
Surname6079 Name6079 4.60
Surname6080 Name6080 2.50
Surname6084 Name6084 4.82
Surname6085 Name6085 4.94
Surname6087 Name6087 2.20
Surname6091 Name6091 3.78
Surname6095 Name6095 3.64
Surname6096 Name6096 4.66
Surname6099 Name6099 4.66
Surname6100 Name6100 4.78
Surname6101 Name6101 4.18
Surname6102 Name6102 2.62
Surname6103 Name6103 3.04
Surname6107 Name6107 4.54
Surname6109 Name6109 3.72
Surname6110 Name6110 4.02
Surname6111 Name6111 4.60
Surname6112 Name6112 2.78
Surname6113 Name6113 2.68
Surname6115 Name6115 3.96
Surname6118 Name6118 1.70
Surname6119 Name6119 3.96
Surname6120 Name6120 2.78
Surname6125 Name6125 3.74
Surname6127 Name6127 4.06
Surname6131 Name6131 2.56
Surname6132 Name6132 2.38
Surname6135 Name6135 3.20
Surname6136 Name6136 3.08
Surname6137 Name6137 3.26
Surname6138 Name6138 2.32
Surname6141 Name6141 4.72
Surname6145 Name6145 2.78
Surname6152 Name6152 2.56
Surname6155 Name6155 4.78
Surname6156 Name6156 3.84
Surname6162 Name6162 3.14
Surname6163 Name6163 2.56
Surname6164 Name6164 3.90
Surname6166 Name6166 2.38
Surname6167 Name6167 4.84
Surname6168 Name6168 4.66
Surname6170 Name6170 2.88
Surname6172 Name6172 3.72
Surname6173 Name6173 3.04
Surname6174 Name6174 3.90
Surname6176 Name6176 3.24
Surname6177 Name6177 4.54
Surname6180 Name6180 4.02
Surname6183 Name6183 2.44
Surname6184 Name6184 3.56
Surname6185 Name6185 2.20
Surname6187 Name6187 2.96
Surname6189 Name6189 3.14
Surname6191 Name6191 4.12
Surname6196 Name6196 3.44
Surname6197 Name6197 3.30
Surname6201 Name6201 2.48
Surname6203 Name6203 2.68
Surname6205 Name6205 3.36
Surname6208 Name6208 3.84
Surname6211 Name6211 3.02
Surname6213 Name6213 2.42
Surname6214 Name6214 4.36
Surname6215 Name6215 2.50
Surname6217 Name6217 4.48
Surname6218 Name6218 3.08
Surname6219 Name6219 4.24
Surname6220 Name6220 2.84
Surname6221 Name6221 3.02
Surname6222 Name6222 3.44
Surname6223 Name6223 2.38
Surname6224 Name6224 3.36
Surname6226 Name6226 2.02
Surname6229 Name6229 2.48
Surname6230 Name6230 3.72
Surname6233 Name6233 3.76
Surname6235 Name6235 3.32
Surname6237 Name6237 2.90
Surname6239 Name6239 4.70
Surname6240 Name6240 4.42
Surname6242 Name6242 2.56
Surname6245 Name6245 2.96
Surname6248 Name6248 1.54
Surname6251 Name6251 4.64
Surname6252 Name6252 3.74
Surname6255 Name6255 3.44
Surname6257 Name6257 1.54
Surname6258 Name6258 2.90
Surname6259 Name6259 4.78
Surname6260 Name6260 3.48
Surname6262 Name6262 3.56
Surname6264 Name6264 4.66
Surname6265 Name6265 4.96
Surname6267 Name6267 3.42
Surname6268 Name6268 3.86
Surname6269 Name6269 2.86
Surname6270 Name6270 2.62
Surname6274 Name6274 3.02
Surname6275 Name6275 3.94
Surname6277 Name6277 3.30
Surname6281 Name6281 2.14
Surname6283 Name6283 2.78
Surname6284 Name6284 3.24
Surname6288 Name6288 3.20
Surname6296 Name6296 2.74
Surname6298 Name6298 2.80
Surname6301 Name6301 2.74
Surname6303 Name6303 3.96
Surname6305 Name6305 4.42
Surname6306 Name6306 4.72
Surname6307 Name6307 3.44
Surname6313 Name6313 4.30
Surname6316 Name6316 4.84
Surname6317 Name6317 3.80
Surname6320 Name6320 4.78
Surname6325 Name6325 3.96
Surname6327 Name6327 4.56
Surname6329 Name6329 1.90
Surname6335 Name6335 4.40
Surname6336 Name6336 3.24
Surname6338 Name6338 2.48
Surname6339 Name6339 2.72
Surname6340 Name6340 2.72
Surname6341 Name6341 3.36
Surname6343 Name6343 4.60
Surname6353 Name6353 4.64
Surname6358 Name6358 2.60
Surname6360 Name6360 4.74
Surname6361 Name6361 4.88
Surname6363 Name6363 3.72
Surname6365 Name6365 2.20
Surname6369 Name6369 4.36
Surname6371 Name6371 4.00
Surname6372 Name6372 4.24
Surname6373 Name6373 4.30
Surname6375 Name6375 4.78
Surname6376 Name6376 2.62
Surname6378 Name6378 1.90
Surname6380 Name6380 4.84
Surname6381 Name6381 2.84
Surname6382 Name6382 4.72
Surname6383 Name6383 1.96
Surname6388 Name6388 3.48
Surname6389 Name6389 2.90
Surname6390 Name6390 3.74
Surname6391 Name6391 1.84
Surname6392 Name6392 4.40
Surname6394 Name6394 2.68
Surname6395 Name6395 4.24
Surname6397 Name6397 3.52
Surname6398 Name6398 3.54
Surname6400 Name6400 2.02
Surname6407 Name6407 2.50
Surname6409 Name6409 2.68
Surname6415 Name6415 4.82
Surname6417 Name6417 2.56
Surname6419 Name6419 3.96
Surname6421 Name6421 4.24
Surname6423 Name6423 2.42
Surname6427 Name6427 3.84
Surname6430 Name6430 2.26
Surname6435 Name6435 4.48
Surname6437 Name6437 3.94
Surname6440 Name6440 2.48
Surname6441 Name6441 2.44
Surname6443 Name6443 3.64
Surname6445 Name6445 2.96
Surname6449 Name6449 3.20
Surname6452 Name6452 2.96
Surname6454 Name6454 3.90
Surname6455 Name6455 3.42
Surname6456 Name6456 2.02
Surname6458 Name6458 2.68
Surname6459 Name6459 4.94
Surname6461 Name6461 1.72
Surname6464 Name6464 4.52
Surname6465 Name6465 3.54
Surname6466 Name6466 3.72
Surname6468 Name6468 4.30
Surname6469 Name6469 2.44
Surname6470 Name6470 4.54
Surname6472 Name6472 2.94
Surname6475 Name6475 3.12
Surname6476 Name6476 3.02
Surname6478 Name6478 2.44
Surname6480 Name6480 4.94
Surname6481 Name6481 4.78
Surname6482 Name6482 1.78
Surname6483 Name6483 3.90
Surname6486 Name6486 2.68
Surname6489 Name6489 1.90
Surname6491 Name6491 3.90
Surname6492 Name6492 3.90
Surname6494 Name6494 4.48
Surname6497 Name6497 3.96
Surname6498 Name6498 3.20
Surname6501 Name6501 2.74
Surname6503 Name6503 3.50
Surname6504 Name6504 4.88
Surname6505 Name6505 4.78
Surname6506 Name6506 3.36
Surname6507 Name6507 4.50
Surname6508 Name6508 2.74
Surname6514 Name6514 4.06
Surname6515 Name6515 2.84
Surname6516 Name6516 3.20
Surname6518 Name6518 4.70
Surname6520 Name6520 3.12
Surname6523 Name6523 2.14
Surname6525 Name6525 4.54
Surname6526 Name6526 2.44
Surname6529 Name6529 3.54
Surname6530 Name6530 2.80
Surname6531 Name6531 2.26
Surname6532 Name6532 3.08
Surname6535 Name6535 4.48
Surname6536 Name6536 4.36
Surname6537 Name6537 3.78
Surname6539 Name6539 4.58
Surname6540 Name6540 4.00
Surname6546 Name6546 4.24
Surname6550 Name6550 2.62
Surname6553 Name6553 3.16
Surname6562 Name6562 2.56
Surname6564 Name6564 4.54
Surname6565 Name6565 3.08
Surname6571 Name6571 2.36
Surname6572 Name6572 1.78
Surname6573 Name6573 4.88
Surname6574 Name6574 3.02
Surname6582 Name6582 4.00
Surname6586 Name6586 3.82
Surname6589 Name6589 4.08
Surname6590 Name6590 4.70
Surname6591 Name6591 3.72
Surname6595 Name6595 4.72
Surname6597 Name6597 3.78
Surname6602 Name6602 3.32
Surname6604 Name6604 3.08
Surname6606 Name6606 3.08
Surname6607 Name6607 4.02
Surname6608 Name6608 4.02
Surname6609 Name6609 4.48
Surname6610 Name6610 1.72
Surname6613 Name6613 3.94
Surname6616 Name6616 4.54
Surname6618 Name6618 2.84
Surname6619 Name6619 3.24
Surname6624 Name6624 2.90
Surname6630 Name6630 1.72
Surname6632 Name6632 2.42
Surname6637 Name6637 3.38
Surname6640 Name6640 3.66
Surname6642 Name6642 3.14
Surname6644 Name6644 4.14
